PID,ID,app_dt,target,Org_class_new,Org_new,perf_type,mob,threshold_dpd,observe_month,sample_flag,channel_new,ind
10000378,1134,20250915,0,Bank,百信银行,fpd,,60,,fpd60,api,百信银行#fpd60#api
10000378,1134,20250915,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10000378,1134,20250915,0,Bank,百信银行,dpd,6,60,6,mob6_dpd60,京东白条,百信银行#mob6_dpd60#京东白条
10000378,1135,20250528,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000378,1136,20240428,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,api,微众银行#mob9_dpd30#api
10000378,1136,20240428,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10000379,1137,20250828,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10000379,1137,20250828,0,Bank,百信银行,dpd,9,60,9,mob9_dpd60,京东白条,百信银行#mob9_dpd60#京东白条
10000379,1138,20241108,-2,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,api,零钱罐#mob6_dpd30#api
10000379,1138,20241108,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,h5,拍拍贷#mob6_dpd60#h5
10000379,1138,20241108,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,小程序,零钱罐#mob3_dpd60#小程序
10000379,1139,20250825,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000379,1139,20250825,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,api,分期乐#mob6_dpd60#api
10000380,1140,20250315,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10000380,1141,20251221,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10000380,1141,20251221,0,Rate24,分期乐,fpd,,30,,fpd30,api,分期乐#fpd30#api
10000380,1141,20251221,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,api,分期乐#mob6_dpd30#api
10000380,1142,20241125,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000380,1142,20241125,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000381,1143,20260105,1,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10000381,1143,20260105,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,api,微众银行#mob9_dpd30#api
10000381,1143,20260105,0,Rate24,零钱罐,fpd,,60,,fpd60,api,零钱罐#fpd60#api
10000381,1144,20251113,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000381,1144,20251113,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000381,1145,20241004,0,Bank,百信银行,dpd,9,60,9,mob9_dpd60,api,百信银行#mob9_dpd60#api
10000382,1146,20250208,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000382,1146,20250208,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000382,1146,20250208,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,api,微众银行#mob9_dpd60#api
10000382,1147,20250312,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10000382,1147,20250312,-2,Bank,微众银行,dpd,3,60,3,mob3_dpd60,京东白条,微众银行#mob3_dpd60#京东白条
10000382,1148,20250924,0,Bank,微众银行,fpd,,30,,fpd30,京东白条,微众银行#fpd30#京东白条
10000382,1148,20250924,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,api,零钱罐#mob12_dpd30#api
10000383,1149,20250725,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,京东白条,微众银行#mob12_dpd30#京东白条
10000383,1150,20251111,0,Bank,百信银行,dpd,9,60,9,mob9_dpd60,api,百信银行#mob9_dpd60#api
10000383,1151,20241110,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000383,1151,20241110,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,h5,拍拍贷#mob6_dpd60#h5
10000384,1152,20250315,-2,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10000384,1153,20250126,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000384,1154,20251228,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10000385,1155,20241007,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,京东白条,百信银行#mob6_dpd30#京东白条
10000385,1155,20241007,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,api,百信银行#mob6_dpd30#api
10000385,1156,20250506,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,api,零钱罐#mob3_dpd60#api
10000385,1156,20250506,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000385,1156,20250506,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,京东白条,微众银行#mob6_dpd60#京东白条
10000385,1157,20240520,0,Bank,百信银行,dpd,6,60,6,mob6_dpd60,京东白条,百信银行#mob6_dpd60#京东白条
10000385,1157,20240520,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000386,1158,20251109,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000386,1159,20241206,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10000386,1160,20241101,0,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,小程序,零钱罐#mob6_dpd60#小程序
10000386,1160,20241101,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000386,1160,20241101,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,京东白条,微众银行#mob9_dpd60#京东白条
10000387,1161,20250412,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,api,分期乐#mob6_dpd60#api
10000387,1161,20250412,0,Bank,微众银行,dpd,9,30,9,mob9_dpd30,京东白条,微众银行#mob9_dpd30#京东白条
10000387,1162,20250211,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000387,1162,20250211,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,api,分期乐#mob3_dpd30#api
10000387,1163,20251116,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10000387,1163,20251116,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000387,1163,20251116,-2,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000388,1164,20250306,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000388,1164,20250306,-2,Rate24,零钱罐,dpd,12,60,12,mob12_dpd60,api,零钱罐#mob12_dpd60#api
10000388,1164,20250306,1,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,小程序,分期乐#mob9_dpd60#小程序
10000388,1165,20250321,-2,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10000388,1165,20250321,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,京东白条,百信银行#mob6_dpd30#京东白条
10000388,1165,20250321,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000388,1166,20240520,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000388,1166,20240520,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000388,1166,20240520,0,Bank,微众银行,fpd,,30,,fpd30,京东白条,微众银行#fpd30#京东白条
10000389,1167,20240313,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000389,1167,20240313,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000389,1167,20240313,1,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10000389,1168,20241206,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000389,1169,20260215,-2,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10000390,1170,20260119,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000390,1170,20260119,1,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10000390,1171,20250611,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,京东白条,百信银行#mob9_dpd30#京东白条
10000390,1171,20250611,1,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000390,1171,20250611,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000390,1172,20250608,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000390,1172,20250608,0,Bank,百信银行,fpd,,60,,fpd60,京东白条,百信银行#fpd60#京东白条
10000390,1172,20250608,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,小程序,分期乐#mob3_dpd30#小程序
10000391,1173,20241215,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10000391,1174,20240710,0,Rate24,分期乐,fpd,,30,,fpd30,api,分期乐#fpd30#api
10000391,1175,20240312,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000391,1175,20240312,0,Bank,百信银行,fpd,,60,,fpd60,京东白条,百信银行#fpd60#京东白条
10000391,1175,20240312,0,Bank,百信银行,dpd,3,60,3,mob3_dpd60,京东白条,百信银行#mob3_dpd60#京东白条
10000392,1176,20241110,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,京东白条,微众银行#mob12_dpd60#京东白条
10000392,1176,20241110,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10000392,1176,20241110,0,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,小程序,分期乐#mob6_dpd30#小程序
10000392,1177,20241009,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000392,1178,20240721,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000392,1178,20240721,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000392,1178,20240721,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000393,1179,20240913,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000393,1179,20240913,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000393,1180,20240314,1,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,api,美团月付#mob3_dpd60#api
10000393,1181,20250519,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10000394,1182,20260111,0,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,api,零钱罐#mob3_dpd30#api
10000394,1182,20260111,0,Bank,百信银行,dpd,6,60,6,mob6_dpd60,api,百信银行#mob6_dpd60#api
10000394,1182,20260111,0,Rate24,零钱罐,fpd,,60,,fpd60,小程序,零钱罐#fpd60#小程序
10000394,1183,20250703,-2,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000394,1184,20250124,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000395,1185,20250102,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,小程序,分期乐#mob6_dpd60#小程序
10000395,1185,20250102,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000395,1185,20250102,0,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,小程序,零钱罐#mob3_dpd30#小程序
10000395,1186,20241017,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10000395,1186,20241017,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000395,1187,20240608,0,Bank,百信银行,dpd,3,30,3,mob3_dpd30,api,百信银行#mob3_dpd30#api
10000395,1187,20240608,0,Bank,百信银行,dpd,9,30,9,mob9_dpd30,京东白条,百信银行#mob9_dpd30#京东白条
10000395,1187,20240608,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,api,分期乐#mob6_dpd60#api
10000396,1188,20250506,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000396,1189,20250402,1,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10000396,1189,20250402,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000396,1189,20250402,0,Rate24,零钱罐,dpd,9,30,9,mob9_dpd30,api,零钱罐#mob9_dpd30#api
10000396,1190,20240326,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000396,1190,20240326,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000396,1190,20240326,1,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10000397,1191,20241213,1,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,小程序,零钱罐#mob12_dpd30#小程序
10000397,1191,20241213,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10000397,1191,20241213,0,Bank,百信银行,dpd,6,60,6,mob6_dpd60,api,百信银行#mob6_dpd60#api
10000397,1192,20240910,0,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,api,分期乐#mob3_dpd60#api
10000397,1193,20240721,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10000398,1194,20250702,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,小程序,分期乐#mob9_dpd60#小程序
10000398,1194,20250702,0,Bank,百信银行,fpd,,60,,fpd60,京东白条,百信银行#fpd60#京东白条
10000398,1194,20250702,1,Bank,百信银行,fpd,,60,,fpd60,api,百信银行#fpd60#api
10000398,1195,20250316,1,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,小程序,零钱罐#mob3_dpd60#小程序
10000398,1195,20250316,1,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10000398,1196,20250614,1,Bank,百信银行,fpd,,60,,fpd60,api,百信银行#fpd60#api
10000398,1196,20250614,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,api,微众银行#mob12_dpd30#api
10000399,1197,20250816,-2,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000399,1197,20250816,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000399,1198,20260204,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,api,微众银行#mob12_dpd60#api
10000399,1199,20251027,-2,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,小程序,零钱罐#mob3_dpd30#小程序
10000399,1199,20251027,0,Bank,百信银行,fpd,,30,,fpd30,api,百信银行#fpd30#api
10000400,1200,20250507,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,api,分期乐#mob9_dpd30#api
10000400,1200,20250507,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000400,1201,20251219,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000400,1201,20251219,0,Rate24,分期乐,fpd,,30,,fpd30,api,分期乐#fpd30#api
10000400,1201,20251219,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,api,微众银行#mob6_dpd60#api
10000400,1202,20250221,1,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10000400,1202,20250221,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000401,1203,20260210,1,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10000401,1204,20250904,0,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10000401,1204,20250904,1,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,小程序,零钱罐#mob6_dpd60#小程序
10000401,1204,20250904,0,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,小程序,零钱罐#mob6_dpd60#小程序
10000401,1205,20250609,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,api,微众银行#mob6_dpd60#api
10000402,1206,20251223,0,Bank,微众银行,dpd,6,30,6,mob6_dpd30,api,微众银行#mob6_dpd30#api
10000402,1207,20250326,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10000402,1208,20250827,1,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,api,分期乐#mob9_dpd30#api
10000402,1208,20250827,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10000402,1208,20250827,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000403,1209,20240907,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,api,微众银行#mob9_dpd60#api
10000403,1209,20240907,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000403,1210,20260217,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000403,1210,20260217,0,Bank,微众银行,fpd,,60,,fpd60,api,微众银行#fpd60#api
10000403,1210,20260217,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10000403,1211,20250505,0,Bank,微众银行,dpd,12,60,12,mob12_dpd60,api,微众银行#mob12_dpd60#api
10000403,1211,20250505,0,Bank,微众银行,dpd,6,60,6,mob6_dpd60,api,微众银行#mob6_dpd60#api
10000403,1211,20250505,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,京东白条,百信银行#mob12_dpd30#京东白条
10000404,1212,20250920,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10000404,1213,20250212,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,api,百信银行#mob12_dpd30#api
10000404,1214,20251120,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10000404,1214,20251120,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10000405,1215,20240420,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000405,1215,20240420,0,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000405,1216,20240528,1,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10000405,1217,20250314,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10000405,1217,20250314,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,api,分期乐#mob3_dpd30#api
10000405,1217,20250314,0,Bank,百信银行,dpd,3,60,3,mob3_dpd60,京东白条,百信银行#mob3_dpd60#京东白条
10000406,1218,20250810,0,Rate24,零钱罐,fpd,,30,,fpd30,api,零钱罐#fpd30#api
10000406,1219,20251015,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10000406,1219,20251015,1,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000406,1220,20250105,0,Rate24,零钱罐,fpd,,60,,fpd60,api,零钱罐#fpd60#api
10000406,1220,20250105,0,Bank,微众银行,dpd,9,60,9,mob9_dpd60,api,微众银行#mob9_dpd60#api
10000406,1220,20250105,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,小程序,零钱罐#mob3_dpd60#小程序
10000407,1221,20250604,0,Bank,微众银行,dpd,3,60,3,mob3_dpd60,api,微众银行#mob3_dpd60#api
10000407,1221,20250604,0,Bank,微众银行,fpd,,60,,fpd60,api,微众银行#fpd60#api
10000407,1222,20250415,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,小程序,分期乐#mob9_dpd60#小程序
10000407,1222,20250415,0,Rate24,零钱罐,dpd,6,30,6,mob6_dpd30,api,零钱罐#mob6_dpd30#api
10000407,1222,20250415,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,api,美团月付#mob9_dpd60#api
10000407,1223,20260224,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10000408,1224,20250615,1,Bank,微众银行,fpd,,60,,fpd60,京东白条,微众银行#fpd60#京东白条
10000408,1225,20250122,0,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10000408,1225,20250122,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,api,零钱罐#mob3_dpd60#api
10000408,1226,20260205,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000408,1226,20260205,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10000409,1227,20240513,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10000409,1227,20240513,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,小程序,零钱罐#mob3_dpd60#小程序
10000409,1227,20240513,0,Rate24,零钱罐,fpd,,60,,fpd60,api,零钱罐#fpd60#api
10000409,1228,20260218,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10000409,1228,20260218,0,Rate24,零钱罐,fpd,,30,,fpd30,小程序,零钱罐#fpd30#小程序
10000409,1229,20240610,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000409,1229,20240610,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10000409,1229,20240610,-2,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,api,分期乐#mob3_dpd60#api
10000410,1230,20240901,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10000410,1231,20251003,-2,Bank,微众银行,dpd,9,60,9,mob9_dpd60,api,微众银行#mob9_dpd60#api
10000410,1231,20251003,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10000410,1232,20250826,0,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10000410,1232,20250826,1,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,api,零钱罐#mob6_dpd60#api
10000411,1233,20260217,0,Rate24,零钱罐,dpd,3,60,3,mob3_dpd60,api,零钱罐#mob3_dpd60#api
10000411,1233,20260217,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10000411,1234,20250808,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000411,1234,20250808,0,Bank,微众银行,fpd,,30,,fpd30,api,微众银行#fpd30#api
10000411,1235,20250608,0,Rate24,分期乐,dpd,9,60,9,mob9_dpd60,api,分期乐#mob9_dpd60#api
10000411,1235,20250608,0,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,小程序,分期乐#mob3_dpd60#小程序
10000412,1236,20241102,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10000412,1236,20241102,1,Rate24,零钱罐,dpd,6,60,6,mob6_dpd60,小程序,零钱罐#mob6_dpd60#小程序
10000412,1236,20241102,0,Bank,百信银行,dpd,9,60,9,mob9_dpd60,京东白条,百信银行#mob9_dpd60#京东白条
10000412,1237,20240327,0,Rate24,零钱罐,dpd,3,30,3,mob3_dpd30,小程序,零钱罐#mob3_dpd30#小程序
10000412,1237,20240327,1,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,小程序,分期乐#mob12_dpd60#小程序
10000412,1237,20240327,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,h5,美团月付#mob9_dpd60#h5
10000412,1238,20240504,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10000413,1239,20241022,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,api,微众银行#mob12_dpd30#api
10000413,1240,20240307,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10000413,1241,20250310,0,Bank,百信银行,dpd,12,30,12,mob12_dpd30,京东白条,百信银行#mob12_dpd30#京东白条
10000413,1241,20250310,0,Rate24,零钱罐,dpd,12,30,12,mob12_dpd30,小程序,零钱罐#mob12_dpd30#小程序
10000413,1241,20250310,-2,Rate24,分期乐,dpd,6,30,6,mob6_dpd30,api,分期乐#mob6_dpd30#api
10000414,1242,20250908,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10000414,1242,20250908,0,Rate24,分期乐,dpd,3,60,3,mob3_dpd60,api,分期乐#mob3_dpd60#api
10000414,1243,20260224,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10000414,1244,20250201,0,Rate24,分期乐,dpd,9,30,9,mob9_dpd30,小程序,分期乐#mob9_dpd30#小程序
10000414,1244,20250201,-2,Bank,微众银行,dpd,6,60,6,mob6_dpd60,京东白条,微众银行#mob6_dpd60#京东白条
10000415,1245,20251210,0,Rate24,分期乐,dpd,6,60,6,mob6_dpd60,api,分期乐#mob6_dpd60#api
10000415,1246,20260208,0,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10000415,1247,20251108,0,Bank,百信银行,dpd,6,30,6,mob6_dpd30,京东白条,百信银行#mob6_dpd30#京东白条
10000415,1247,20251108,0,Rate24,分期乐,dpd,12,60,12,mob12_dpd60,api,分期乐#mob12_dpd60#api
10000415,1247,20251108,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10000416,1248,20250206,-2,Bank,百信银行,dpd,3,30,3,mob3_dpd30,api,百信银行#mob3_dpd30#api
10000416,1249,20241026,0,Rate24,分期乐,dpd,3,30,3,mob3_dpd30,小程序,分期乐#mob3_dpd30#小程序
10000416,1250,20260211,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10000417,1251,20240812,0,Bank,微众银行,dpd,3,30,3,mob3_dpd30,京东白条,微众银行#mob3_dpd30#京东白条
10000417,1251,20240812,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10000417,1252,20241211,0,Bank,微众银行,dpd,12,30,12,mob12_dpd30,api,微众银行#mob12_dpd30#api
